PaymentID, BillID, PaymentAmount
1762,2561,5.1048
1763,2562,94.15
1764,2563,108.253
1765,2564,25.4038
1766,2565,5.0524
1767,2566,96.4
1768,2567,103.62
1769,2568,25.2884
1770,2569,5.03743
1771,2570,87.8193
1772,2571,118.988
1773,2572,25.7787
1774,2573,5.1048
1775,2574,5.1048
1776,2575,93.676
1777,2576,25.6633
1778,2577,5.08609
1779,2578,104.22
1780,2579,74.127
1781,2580,25.4614
1782,2581,5.05989
1783,2582,76.78
1784,2583,76.78
1785,2584,25.3749
1786,2585,5.0524
1787,2586,72.88
1788,2587,101.699
1789,2588,25.3749
1790,2589,5.04866
1791,2590,86.02
1792,2591,118.762
1793,2592,25.721
1794,2593,5.09357
1795,2594,97.9
1796,2595,61.697
1797,2596,25.5768
1798,2597,5.0786
1799,2598,93.46
1800,2599,105.541
1801,2600,25.548
1802,2601,5.07486
1803,2602,75.82
1804,2603,67.686
1805,2604,25.7787
1806,2605,5.09732
1807,2606,80.625
1808,2607,69.381
1809,2608,25.3172
1810,2609,5.04117
1811,2610,89.3115
1812,2611,131.305
1813,2612,25.5768
1814,2613,5.07112
1815,2614,105.025
1816,2615,132.096
1817,2616,25.2884
1818,2617,5.04117
1819,2618,23.666
1820,2619,95.032
1821,2620,25.3461
1822,2621,5.04491
1823,2622,93.55
1824,2623,74.692
1825,2624,25.7498
1826,2625,2.39276
1827,2626,96.9143
1828,2627,128.819
1829,2628,25.548
1830,2629,5.07112
1831,2630,101.817
1832,2631,100.456
1833,2632,25.5191
1834,2633,5.06363
1835,2634,102.7
1836,2635,67.234
1837,2636,25.4326
1838,2637,5.05614
1839,2638,5.05614
1840,2639,5.05614
1841,2640,25.8075
1842,2641,5.10854
1843,2642,73.42
1844,2643,55.708
1845,2644,25.4038
1846,2645,5.05614
1847,2646,94.525
1848,2647,91.19
1849,2648,25.5191
1850,2649,5.06737
1851,2650,125.59
1852,2651,69.607
1853,2652,25.3749
1854,2653,5.04866
1855,2654,99.7
1856,2655,114.242
1857,2656,25.6922
1858,2657,5.09357
1859,2658,94.5695
1860,2659,118.762
1861,2660,25.4038
1862,2661,5.0524
1863,2662,47.7158
1864,2663,113.903
1865,2664,25.7787
1866,2665,5.09732
1867,2666,83.2719
1868,2667,126.559
1869,2668,25.5768
1870,2669,5.0786
1871,2670,105.475
1872,2671,90.06
1873,2672,25.6345
1874,2673,25.6345
1875,2674,91.35
1876,2675,130.966
1877,2676,25.548
1878,2677,5.06737
1879,2678,74.08
1880,2679,125.09
1881,2680,25.7787
1882,2681,5.10106
1883,2682,57.7921
1884,2683,62.488
1885,2684,25.6922
1886,2685,5.09357
1887,2686,103.18
1888,2687,109.835
1889,2688,13.4743
1890,2689,5.08983
1891,2690,77.4455
1892,2691,128.932
1893,2692,25.4326
1894,2693,5.05614
1895,2694,100.03
1896,2695,113.564
1897,2696,25.4038
1898,2697,5.05614
1899,2698,76.9351
1900,2699,83.732
1901,2700,25.7498
1902,2701,5.09732
1903,2702,81.46
1904,2703,70.285
1905,2704,25.3749
1906,2705,5.0524
1907,2706,104.65
1908,2707,104.65
1909,2708,25.7787
1910,2709,5.09732
1911,2710,77.92
1912,2711,103.959
1913,2712,25.3172
1914,2713,5.03743
1915,2714,109.84
1916,2715,109.84
1917,2716,25.3461
1918,2717,5.04117
1919,2718,98.725
1920,2719,131.983
1921,2720,25.721
1922,2721,5.09732
1923,2722,104.17
1924,2723,111.191
1925,2724,25.2596
1926,2725,5.03743
1927,2726,87.0378
1928,2727,93.337
1929,2728,25.3461
1930,2729,5.04491
1931,2730,89.8
1932,2731,124.412
1933,2732,25.3749
1934,2733,5.04866
1935,2734,99.3301
1936,2735,89.608
1937,2736,25.2596
1938,2737,5.03369
1939,2738,88.3
1940,2739,71.528
1941,2740,25.721
1942,2741,5.08983
1943,2742,88.3878
1944,2743,104.072
1945,2744,25.6056
1946,2745,5.0786
1947,2746,82.975
1948,2747,109.383
1949,2748,25.4614
1950,2749,5.05614
1951,2750,101.1
1952,2751,93.224
1953,2752,25.7498
1954,2753,5.09732
1955,2754,81.52
1956,2755,114.016
1957,2756,25.6056
1958,2757,5.08234
1959,2758,76.5218
1960,2759,66.104
1961,2760,25.8364
1962,2761,5.1048
1963,2762,90.8036
1964,2763,107.236
1965,2764,25.7787
1966,2765,5.10106
1967,2766,84.1245
1968,2767,79.777
1969,2768,25.5191
1970,2769,5.06363
1971,2770,100.255
1972,2771,65.539
1973,2772,25.6633
1974,2773,5.08234
1975,2774,81.08
1976,2775,83.619
1977,2776,25.4326
1978,2777,5.05614
1979,2778,106.15
1980,2779,109.157
1981,2780,25.3172
1982,2781,5.04117
1983,2782,80.8
1984,2783,130.514
1985,2784,25.4038
1986,2785,5.0524
1987,2786,92.91
1988,2787,60.567
1989,2788,25.4614
1990,2789,5.05989
1991,2790,90.31
1992,2791,124.412
1993,2792,124.412
1994,2793,5.08234
1995,2794,98.5
1996,2795,89.834
1997,2796,25.4614
1998,2797,5.05989
1999,2798,80
2000,2799,100
2001,2800,70
2002,2801,30
2003,2802,50
2004,2803,90
2005,2804,50
2006,2805,10
2007,2806,50
2008,2807,90
2009,2808,50
2010,2809,10
2011,2810,44.5586
2012,2811,105
2013,2812,30
2014,2813,20
2015,2814,50
2016,2815,90
2017,2816,50
2018,2817,10
2019,2818,90
2020,2819,105
2021,2820,30
2022,2821,20
2023,2822,90
2024,2823,105
2025,2824,30
2026,2825,20
2027,2826,75
2028,2827,95
2029,2828,40
2030,2829,15
2031,2830,5.51334
2032,2831,90
2033,2832,50
2034,2833,50
2035,2834,90
2036,2835,105
2037,2836,30
2038,2837,20
2039,2838,90
2040,2839,105
2041,2840,30
2042,2841,20
2043,2842,50
2044,2843,90
2045,2844,50
2046,2845,6.49409
2047,2846,50
2048,2847,50
2049,2848,50
2050,2849,10
2051,2850,75
2052,2851,95
2053,2852,40
2054,2853,15
2055,2854,80
2056,2855,100
2057,2856,70
2058,2857,30
2059,2858,75
2060,2859,95
2061,2860,40
2062,2861,40
2063,2862,90
2064,2863,105
2065,2864,30
2066,2865,20
2067,2866,80
2068,2867,80
2069,2868,70
2070,2869,30
2071,2870,90
2072,2871,105
2073,2872,30
2074,2873,20
2075,2874,80
2076,2875,100
2077,2876,70
2078,2877,30
2079,2878,75
2080,2879,95
2081,2880,40
2082,2881,15
2083,2882,75
2084,2883,95
2085,2884,40
2086,2885,15
2087,2886,90
2088,2887,105
2089,2888,30
2090,2889,20
2091,2890,80
2092,2891,100
2093,2892,70
2094,2893,30
2095,2894,80
2096,2895,100
2097,2896,70
2098,2897,30
2099,2898,50
2100,2899,90
2101,2900,50
2102,2901,8.49115
2103,2902,80
2104,2903,100
2105,2904,70
2106,2905,30
2107,2906,80
2108,2907,100
2109,2908,70
2110,2909,30
2111,2910,80
2112,2911,100
2113,2912,70
2114,2913,30
2115,2914,80
2116,2915,100
2117,2916,70
2118,2917,30
2119,2918,75
2120,2919,95
2121,2920,40
2122,2921,15
2123,2922,80
2124,2923,100
2125,2924,70
2126,2925,30
2127,2926,30
2128,2927,105
2129,2928,30
2130,2929,20
2131,2930,90
2132,2931,105
2133,2932,30
2134,2933,20
2135,2934,75
2136,2935,95
2137,2936,40
2138,2937,15
2139,2938,50
2140,2939,40.2308
2141,2940,40.2308
2142,2941,10
2143,2942,90
2144,2943,105
2145,2944,30
2146,2945,20
2147,2946,80
2148,2947,100
2149,2948,70
2150,2949,30
2151,2950,25.3334
2152,2951,100
2153,2952,70
2154,2953,30
2155,2954,75
2156,2955,95
2157,2956,95
2158,2957,15
2159,2958,50
2160,2959,90
2161,2960,90
2162,2961,10
2163,2962,50
2164,2963,90
2165,2964,50
2166,2965,10
2167,2966,75
2168,2967,95
2169,2968,40
2170,2969,15
2171,2970,15
2172,2971,105
2173,2972,30
2174,2973,20
2175,2974,75
2176,2975,95
2177,2976,40
2178,2977,15
2179,2978,50
2180,2979,90
2181,2980,50
2182,2981,10
2183,2982,90
2184,2983,105
2185,2984,30
2186,2985,30
2187,2986,50
2188,2987,90
2189,2988,50
2190,2989,10
2191,2990,50
2192,2991,15.9888
2193,2992,50
2194,2993,10
2195,2994,75
2196,2995,75
2197,2996,40
2198,2997,15
2199,2998,80
2200,2999,100
2201,3000,70
2202,3001,30
2203,3002,75
2204,3003,95
2205,3004,40
2206,3005,15
2207,3006,75
2208,3007,95
2209,3008,40
2210,3009,15
2211,3010,75
2212,3011,95
2213,3012,40
2214,3013,15
2215,3014,90
2216,3015,105
2217,3016,30
2218,3017,20
2219,3018,75
2220,3019,95
2221,3020,40
2222,3021,15
2223,3022,46.2724
2224,3023,100
2225,3024,100
2226,3025,30
2227,3026,50
2228,3027,90
2229,3028,50
2230,3029,10
2231,3030,80
2232,3031,100
2233,3032,70
2234,3033,30
2235,3034,75
2236,3035,95
2237,3036,40
2238,3037,15
2239,3038,90
2240,3039,105
2241,3040,30
2242,3041,20
2243,3042,50
2244,3043,90
2245,3044,50
2246,3045,10
2247,3046,80
2248,3047,100
2249,3048,70
2250,3049,30
2251,3050,50
2252,3051,90
2253,3052,50
2254,3053,10
2255,3054,90
2256,3055,105
2257,3056,30
2258,3057,20
2259,3058,90
2260,3059,105
2261,3060,30
2262,3061,20
2263,3062,75
2264,3063,95
2265,3064,40
2266,3065,15
2267,3066,90
2268,3067,105
2269,3068,30
2270,3069,20
2271,3070,50
2272,3071,90
2273,3072,50
2274,3073,10
2275,3074,75
2276,3075,95
2277,3076,40
2278,3077,15
2279,3078,90
2280,3079,105
2281,3080,30
2282,3081,20
2283,3082,90
2284,3083,105
2285,3084,30
2286,3085,20
2287,3086,90
2288,3087,105
2289,3088,30
2290,3089,20
2291,3090,50
2292,3091,50
2293,3092,50
2294,3093,10
2295,3094,80
2296,3095,100
2297,3096,54.4479
2298,3097,30
2299,3098,80
2300,3099,100
2301,3100,70
2302,3101,30
2303,3102,80
2304,3103,80
2305,3104,70
2306,3105,30
2307,3106,80
2308,3107,100
2309,3108,70
2310,3109,30
2311,3110,90
2312,3111,105
2313,3112,25.8549
2314,3113,20
2315,3114,90
2316,3115,105
2317,3116,30
2318,3117,20
2319,3118,80
2320,3119,100
2321,3120,70
2322,3121,9.02903
2323,3122,38.6684
2324,3123,105
2325,3124,30
2326,3125,20
2327,3126,50
2328,3127,90
2329,3128,50
2330,3129,10
2331,3130,80
2332,3131,100
2333,3132,70
2334,3133,30
2335,3134,75
2336,3135,95
2337,3136,40
2338,3137,15
2339,3138,80
2340,3139,100
2341,3140,70
2342,3141,30
2343,3142,50
2344,3143,90
2345,3144,50
2346,3145,10
2347,3146,75
2348,3147,95
2349,3148,40
2350,3149,15
2351,3150,75
2352,3151,95
2353,3152,40
2354,3153,15
2355,3154,50
2356,3155,90
2357,3156,50
2358,3157,10
2359,3158,50
2360,3159,90
2361,3160,50
2362,3161,4.69876
2363,3162,50
2364,3163,90
2365,3164,50
2366,3165,10
2367,3166,80
2368,3167,100
2369,3168,70
2370,3169,30
2371,3170,30
2372,3171,90
2373,3172,50
2374,3173,10
2375,3174,50
2376,3175,90
2377,3176,50
2378,3177,10
2379,3178,80
2380,3179,100
2381,3180,70
2382,3181,30
2383,3182,50
2384,3183,90
2385,3184,50
2386,3185,10
2387,3186,75
2388,3187,95
2389,3188,40
2390,3189,15
2391,3190,90
2392,3191,105
2393,3192,30
2394,3193,20
2395,3194,75
2396,3195,95
2397,3196,40
2398,3197,15
2398,3197,98.575
2399,3198,89.608
2400,3199,25.4326
2401,3200,5.0524
2402,3201,125.5
2403,3202,77.291
2404,3203,25.5768
2405,3204,5.0786
2406,3205,94.72
2407,3206,118.197
2408,3207,25.6633
2409,3208,5.08234
2410,3209,109.988
2411,3210,76.387
2412,3211,25.6922
2413,3212,5.08983
2414,3213,106.87
2415,3214,105.541
2416,3215,25.5768
2417,3216,5.0786
2418,3217,80.8
2419,3218,96.501
2420,3219,25.3749
2421,3220,5.04491
2422,3221,109.42
2423,3222,84.523
2424,3223,25.7787
2425,3224,5.10106
2426,3225,98.8327
2427,3226,116.502
2428,3227,25.721
2429,3228,5.09357
2430,3229,94.63
2431,3230,78.647
2432,3231,25.6345
2433,3232,5.0786
2434,3233,86.86
2435,3234,96.275
2436,3235,25.6922
2437,3236,5.09732
2438,3237,103.18
2439,3238,127.011
2440,3239,25.4903
2441,3240,5.06363
2442,3241,70.06
2443,3242,107.123
2444,3243,25.2884
2445,3244,5.03369
2446,3245,94.72
2447,3246,64.635
2448,3247,25.3749
2449,3248,5.04491
2450,3249,106.825
2451,3250,102.829
2452,3251,25.2884
2453,3252,5.03743
2454,3253,97.48
2455,3254,131.531
2456,3255,25.2596
2457,3256,5.04117
2458,3257,83.615
2459,3258,128.367
2460,3259,25.4038
2461,3260,5.05614
2462,3261,95.26
2463,3262,66.217
2464,3263,25.7498
2465,3264,5.09732
2466,3265,104.425
2467,3266,62.601
2468,3267,25.8075
2469,3268,5.10106
2470,3269,79.5771
2471,3270,121.248
2472,3271,25.5191
2473,3272,5.07112
2474,3273,86.98
2475,3274,63.957
2476,3275,25.6345
2477,3276,5.08234
2478,3277,83.414
2479,3278,117.293
2480,3279,25.2884
2481,3280,5.03369
2482,3281,85.675
2483,3282,66.217
2484,3283,25.2596
2485,3284,5.04117
2486,3285,95.35
2487,3286,128.932
2488,3287,25.6922
2489,3288,5.08983
2490,3289,78.7955
2491,3290,60.115
2492,3291,25.4614
2493,3292,5.05989
2494,3293,119.92
2495,3294,107.349
2496,3295,25.7498
2497,3296,25.7498
2498,3297,76.92
2499,3298,62.601
2500,3299,25.548
2501,3300,5.06737
2502,3301,82.705
2503,3302,112.547
2504,3303,25.3172
2505,3304,5.04117
2506,3305,5.04117
2507,3306,108.818
2508,3307,25.2884
2509,3308,5.02994
2510,3309,14.6225
2511,3310,84.636
2512,3311,25.6633
2513,3312,5.08983
2514,3313,128.47
2515,3314,109.722
2516,3315,25.7498
2517,3316,5.10106
2518,3317,91.12
2519,3318,58.1301
2520,3319,25.5768
2521,3320,5.0786
2522,3321,100.57
2523,3322,84.636
2524,3323,25.5191
2525,3324,25.5191
2526,3325,95.5
2527,3326,105.654
2528,3327,25.2596
2529,3328,5.02994
2530,3329,84.46
2531,3330,98.083
2532,3331,25.4903
2533,3332,5.06737
2534,3333,111.46
2535,3334,73.449
2536,3335,25.6056
2537,3336,5.08234
2538,3337,113.89
2539,3338,114.92
2540,3339,25.4903
2541,3340,5.06737
2542,3341,115.78
2543,3342,64.861
2544,3343,25.4326
2545,3344,5.05614
2546,3345,96.82
2547,3346,45.6211
2548,3347,25.8075
2549,3348,5.1048
2550,3349,78.155
2551,3350,33.2153
2552,3351,25.6345
2553,3352,5.07486
2554,3353,98.5485
2555,3354,116.954
2556,3355,19.5517
2557,3356,5.05989
2558,3357,100.6
2559,3358,87.009
2560,3359,25.7787
2561,3360,5.10106
2562,3361,25.0402
2563,3362,108.14
2564,3363,25.3749
2565,3364,5.0524
2566,3365,96.325
2567,3366,103.507
2568,3367,25.2884
2569,3368,5.03743
2570,3369,87.7483
2571,3370,118.875
2572,3371,25.7498
2573,3372,5.1048
2574,3373,79.0797
2575,3374,93.563
2576,3375,25.6633
2577,3376,5.08609
2578,3377,104.155
2579,3378,74.127
2580,3379,25.4326
2581,3380,5.05614
2582,3381,76.78
2583,3382,88.704
2584,3383,25.3749
2585,3384,5.0524
2586,3385,72.82
2587,3386,101.586
2588,3387,25.3749
2589,3388,5.04866
2590,3389,86.02
2591,3390,118.762
2592,3391,25.721
2593,3392,5.08983
2594,3393,97.84
2595,3394,61.584
2596,3395,25.5768
2597,3396,5.0786
2598,3397,93.4
2599,3398,105.541
2600,3399,25.5191
2601,3400,5.07112
2602,3401,75.82
2603,3402,67.686
2604,3403,25.7498
2605,3404,5.09732
2606,3405,80.56
2607,3406,69.268
2608,3407,25.3172
2609,3408,5.03743
2610,3409,89.3115
2611,3410,131.192
2612,3411,25.548
2613,3412,5.07112
2614,3413,105.025
2615,3414,131.983
2616,3415,25.2884
2617,3416,5.03743
2618,3417,77.2
2619,3418,94.919
2620,3419,25.3172
2621,3420,5.04117
2622,3421,93.55
2623,3422,74.692
2624,3423,25.721
2625,3424,5.09357
2626,3425,96.9143
2627,3426,128.706
2628,3427,25.5191
2629,3428,5.07112
2630,3429,101.817
2631,3430,100.343
2632,3431,25.5191
2633,3432,5.05989
2634,3433,102.7
2635,3434,67.234
2636,3435,25.4326
2637,3436,5.05614
2638,3437,89.725
2639,3438,86.67
2640,3439,25.8075
2641,3440,5.10854
2642,3441,5.10854
2643,3442,55.595
2644,3443,25.4038
2645,3444,5.05614
2646,3445,94.45
2647,3446,36.2259
2648,3447,25.5191
2649,3448,5.06737
2650,3449,31.7462
2651,3450,69.494
2652,3451,25.3749
2653,3452,5.04866
2654,3453,99.7
2655,3454,114.242
2656,3455,114.242
2657,3456,5.09357
2658,3457,94.5695
2659,3458,118.649
2660,3459,25.4038
2661,3460,5.04866
2662,3461,100.75
2663,3462,113.79
2664,3463,25.7498
2665,3464,5.09357
2666,3465,83.2008
2667,3466,126.446
2668,3467,25.5768
2669,3468,5.07486
2670,3469,105.4
2671,3470,90.06
2672,3471,25.6056
2673,3472,5.07486
2674,3473,91.35
2675,3474,130.966
2676,3475,25.5191
2677,3476,5.06737
2678,3477,74.08
2679,3478,124.977
2680,3479,25.7787
2681,3480,5.09732
2682,3481,78.675
2683,3482,62.375
2684,3483,25.6922
2685,3484,5.08983
2686,3485,103.09
2687,3486,109.835
2688,3487,25.6633
2689,3488,5.08983
2690,3489,77.4455
2691,3490,128.819
2692,3491,25.4038
2693,3492,5.0524
2694,3493,99.94
2695,3494,113.564
2696,3495,25.3749
2697,3496,5.0524
2698,3497,87.07
2699,3498,83.732
2700,3499,25.7498
2701,3500,5.09357
2702,3501,81.4
2703,3502,70.172
2704,3503,25.3749
2705,3504,5.0524
2706,3505,104.575
2707,3506,96.275
2708,3507,25.7787
2709,3508,5.09357
2710,3509,77.92
2711,3510,103.959
2712,3511,25.3172
2713,3512,5.03743
2714,3513,109.75
2715,3514,93.111
2716,3515,25.3172
2717,3516,5.04117
2718,3517,5.04117
2719,3518,131.87
2720,3519,14.7628
2721,3520,5.09357
2722,3521,104.08
2723,3522,111.078
2724,3523,25.2596
2725,3524,5.03743
2726,3525,87.0378
2727,3526,93.224
2728,3527,25.3172
2729,3528,5.04491
2730,3529,89.74
2731,3530,124.412
2732,3531,25.3749
2733,3532,5.04866
2734,3533,99.3301
2735,3534,89.495
2736,3535,25.2307
2737,3536,5.02994
2738,3537,88.3
2739,3538,71.415
2740,3539,25.6922
2741,3540,5.08609
2742,3541,88.3167
2743,3542,104.072
2744,3543,25.5768
2745,3544,5.07486
2746,3545,82.9
2747,3546,109.383
2748,3547,25.4614
2749,3548,5.0524
2750,3549,101.1
2751,3550,93.111
2752,3551,25.721
2753,3552,5.09357
2754,3553,81.46
2755,3554,113.903
2756,3555,25.5768
2757,3556,5.08234
2758,3557,76.5218
2759,3558,66.104
2760,3559,25.8075
2761,3560,5.1048
2762,3561,90.8036
2763,3562,107.236
2764,3563,25.7787
2765,3564,5.09732
2766,3565,84.0535
2767,3566,79.777
2768,3567,25.5191
2769,3568,5.06363
2770,3569,100.19
2771,3570,40.6833
2772,3571,25.6345
2773,3572,5.08234
2774,3573,81.015
2775,3574,83.619
2776,3575,25.4326
2777,3576,5.05614
2778,3577,106.075
2779,3578,109.044
2780,3579,25.3172
2781,3580,5.04117
2782,3581,80.8
2783,3582,130.514
2784,3583,25.3749
2785,3584,5.04866
2786,3585,92.845
2787,3586,60.454
2788,3587,25.4326
2789,3588,5.05614
2790,3589,90.245
2791,3590,124.412
2792,3591,25.6345
2793,3592,5.0786
2794,3593,98.44
2795,3594,89.834
2796,3595,25.4614
2797,3596,5.05614
2798,3597,80
2799,3598,100
2800,3599,70
2801,3600,20.8156
2802,3601,50
2803,3602,50
2804,3603,50
2805,3604,10
2806,3605,50
2807,3606,90
2808,3607,50
2809,3608,10
2810,3609,90
2811,3610,105
2812,3611,30
2813,3612,20
2814,3613,50
2815,3614,90
2816,3615,50
2817,3616,10
2818,3617,90
2819,3618,105
2820,3619,30
2821,3620,12.1723
2822,3621,90
2823,3622,105
2824,3623,30
2825,3624,20
2826,3625,75
2827,3626,95
2828,3627,40
2829,3628,15
2830,3629,50
2831,3630,90
2832,3631,50
2833,3632,10
2834,3633,90
2835,3634,105
2836,3635,30
2837,3636,20
2838,3637,90
2839,3638,105
2840,3639,30
2841,3640,20
2842,3641,50
2843,3642,90
2844,3643,50
2845,3644,10
2846,3645,50
2847,3646,90
2848,3647,50
2849,3648,10
2850,3649,75
2851,3650,95
2852,3651,40
2853,3652,15
2854,3653,80
2855,3654,100
2856,3655,70
2857,3656,30
2858,3657,75
2859,3658,95
2860,3659,40
2861,3660,15
2862,3661,90
2863,3662,105
2864,3663,30
2865,3664,20
2866,3665,80
2867,3666,100
2868,3667,70
2869,3668,30
2870,3669,90
2871,3670,105
2872,3671,30
2873,3672,20
2874,3673,80
2875,3674,100
2876,3675,70
2877,3676,30
2878,3677,75
2879,3678,95
2880,3679,40
2881,3680,15
2882,3681,75
2883,3682,95
2884,3683,28.605
2885,3684,15
2886,3685,90
2887,3686,105
2888,3687,30
2889,3688,20
2890,3689,80
2891,3690,80
2892,3691,70
2893,3692,30
2894,3693,80
2895,3694,100
2896,3695,70
2897,3696,30
2898,3697,50
2899,3698,90
2900,3699,50
2901,3700,10
2902,3701,80
2903,3702,100
2904,3703,70
2905,3704,30
2906,3705,80
2907,3706,100
2908,3707,17.9374
2909,3708,30
2910,3709,80
2911,3710,100
2912,3711,70
2913,3712,30
2914,3713,80
2915,3714,100
2916,3715,70
2917,3716,30
2918,3717,30
2919,3718,95
2920,3719,40
2921,3720,15
2922,3721,80
2923,3722,100
2924,3723,70
2925,3724,30
2926,3725,90
2927,3726,105
2928,3727,30
2929,3728,20
2930,3729,90
2931,3730,105
2932,3731,30
2933,3732,13.1812
2934,3733,75
2935,3734,95
2936,3735,31.4768
2937,3736,15
2938,3737,50
2939,3738,90
2940,3739,50
2941,3740,10
2942,3741,90
2943,3742,105
2944,3743,30
2945,3744,20
2946,3745,80
2947,3746,100
2948,3747,70
2949,3748,30
2950,3749,80
2951,3750,100
2952,3751,70
2953,3752,30
2954,3753,75
2955,3754,95
2956,3755,40
2957,3756,15
2958,3757,50
2959,3758,90
2960,3759,50
2961,3760,10
2962,3761,50
2963,3762,90
2964,3763,50
2965,3764,10
2966,3765,75
2967,3766,95
2968,3767,40
2969,3768,15
2970,3769,90
2971,3770,105
2972,3771,30
2973,3772,20
2974,3773,75
2975,3774,95
2976,3775,40
2977,3776,15
2978,3777,50
2979,3778,90
2980,3779,50
2981,3780,10
2982,3781,90
2983,3782,105
2984,3783,30
2985,3784,20
2986,3785,50
2987,3786,90
2988,3787,50
2989,3788,10
2990,3789,50
2991,3790,90
2992,3791,50
2993,3792,10
2994,3793,75
2995,3794,95
2996,3795,40
2997,3796,15
2998,3797,59.9548
2999,3798,100
3000,3799,70
3001,3800,30
3002,3801,75
3003,3802,95
3004,3803,40
3005,3804,15
3006,3805,75
3007,3806,95
3008,3807,40
3009,3808,15
3010,3809,75
3011,3810,95
3012,3811,40
3013,3812,15
3014,3813,90
3015,3814,105
3016,3815,30
3017,3816,20
3018,3817,75
3019,3818,95
3020,3819,40
3021,3820,15
3022,3821,80
3023,3822,100
3024,3823,70
3025,3824,30
3026,3825,50
3027,3826,16.3014
3028,3827,50
3029,3828,10
3030,3829,80
3031,3830,100
3032,3831,70
3033,3832,30
3034,3833,75
3035,3834,95
3036,3835,40
3037,3836,40
3038,3837,90
3039,3838,105
3040,3839,30
3041,3840,20
3042,3841,50
3043,3842,90
3044,3843,50
3045,3844,10
3046,3845,80
3047,3846,100
3048,3847,70
3049,3848,30
3050,3849,50
3051,3850,90
3052,3851,50
3053,3852,10
3054,3853,90
3055,3854,105
3056,3855,30
3057,3856,20
3058,3857,90
3059,3858,105
3060,3859,30
3061,3860,20
3062,3861,75
3063,3862,95
3064,3863,40
3065,3864,15
3066,3865,90
3067,3866,105
3068,3867,30
3069,3868,20
3070,3869,50
3071,3870,90
3072,3871,90
3073,3872,10
3074,3873,75
3075,3874,95
3076,3875,40
3077,3876,15
3078,3877,90
3079,3878,105
3080,3879,8.01356
3081,3880,20
3082,3881,90
3083,3882,105
3084,3883,30
3085,3884,20
3086,3885,90
3087,3886,105
3088,3887,30
3089,3888,20
3090,3889,50
3091,3890,90
3092,3891,50
3093,3892,10
3094,3893,68.9567
3095,3894,100
3096,3895,70
3097,3896,30
3098,3897,80
3099,3898,100
3100,3899,70
3101,3900,30
3102,3901,80
3103,3902,100
3104,3903,70
3105,3904,30
3106,3905,80
3107,3906,100
3108,3907,70
3109,3908,30
3110,3909,90
3111,3910,105
3112,3911,30
3113,3912,20
3114,3913,90
3115,3914,105
3116,3915,30
3117,3916,20
3118,3917,80
3119,3918,100
3120,3919,70
3121,3920,30
3122,3921,90
3123,3922,105
3124,3923,30
3125,3924,20
3126,3925,50
3127,3926,90
3128,3927,50
3129,3928,10
3130,3929,80
3131,3930,100
3132,3931,70
3133,3932,30
3134,3933,75
3135,3934,95
3136,3935,40
3137,3936,15
3138,3937,80
3139,3938,100
3140,3939,70
3141,3940,70
3142,3941,50
3143,3942,50
3144,3943,50
3145,3944,10
3146,3945,75
3147,3946,95
3148,3947,40
3149,3948,15
3150,3949,75
3151,3950,95
3152,3951,14.9789
3153,3952,15
3154,3953,50
3155,3954,90
3156,3955,90
3157,3956,10
3158,3957,50
3159,3958,90
3160,3959,50
3161,3960,10
3162,3961,50
3163,3962,50
3164,3963,50
3165,3964,10
3166,3965,80
3167,3966,100
3168,3967,70
3169,3968,25.9927
3170,3969,50
3171,3970,90
3172,3971,50
3173,3972,10
3174,3973,50
3175,3974,90
3176,3975,50
3177,3976,10
3178,3977,80
3179,3978,100
3180,3979,70
3181,3980,30
3182,3981,50
3183,3982,90
3184,3983,50
3185,3984,10
3186,3985,75
3187,3986,95
3188,3987,40
3189,3988,15
3190,3989,90
3191,3990,105
3192,3991,30
3193,3992,20
3194,3993,75
3195,3994,95
3196,3995,40
3197,3996,15
3197,3197,98.575
3198,3198,89.608
3199,3199,25.4326
3200,3200,5.0524
3201,3201,125.5
3202,3202,77.291
3203,3203,25.5768
3204,3204,5.0786
3205,3205,94.72
3206,3206,118.197
3207,3207,25.6633
3208,3208,5.08234
3209,3209,109.988
3210,3210,76.387
3211,3211,25.6922
3212,3212,5.08983
3213,3213,106.87
3214,3214,105.541
3215,3215,25.5768
3216,3216,5.0786
3217,3217,80.8
3218,3218,96.501
3219,3219,25.3749
3220,3220,5.04491
3221,3221,109.42
3222,3222,84.523
3223,3223,25.7787
3224,3224,5.10106
3225,3225,5.10106
3226,3226,116.502
3227,3227,25.721
3228,3228,5.09357
3229,3229,94.63
3230,3230,78.647
3231,3231,25.6345
3232,3232,5.0786
3233,3233,86.86
3234,3234,96.275
3235,3235,22.0006
3236,3236,5.09732
3237,3237,103.18
3238,3238,127.011
3239,3239,25.4903
3240,3240,5.06363
3241,3241,70.06
3242,3242,107.123
3243,3243,25.2884
3244,3244,5.03369
3245,3245,94.72
3246,3246,64.635
3247,3247,25.3749
3248,3248,5.04491
3249,3249,106.825
3250,3250,102.829
3251,3251,25.2884
3252,3252,5.03743
3253,3253,97.48
3254,3254,131.531
3255,3255,131.531
3256,3256,5.04117
3257,3257,83.615
3258,3258,128.367
3259,3259,25.4038
3260,3260,5.05614
3261,3261,95.26
3262,3262,66.217
3263,3263,25.7498
3264,3264,5.09732
3265,3265,104.425
3266,3266,62.601
3267,3267,25.8075
3268,3268,5.10106
3269,3269,79.5771
3270,3270,121.248
